"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","names","source","product","gbkey"
286.4614295,1.367146452,0.440662505,3.102479642,0.001919067,0.011474221,"XM_003566857.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","probable WRKY transcription factor 71","mRNA"
200.8972971,-1.074352397,0.345239439,-3.111905178,0.001858842,0.011170778,"XM_003566862.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","cytochrome P450 72A15%2C transcript variant X1","mRNA"
21.14462464,1.362316915,0.501693831,2.715434853,0.00661888,0.032079601,"XM_003566874.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","SNF1-related protein kinase regulatory subunit gamma-1","mRNA"
56.44321869,-1.718295966,0.366066374,-4.693946473,2.68e-06,3.88e-05,"XM_003566885.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","ubiquitin-conjugating enzyme E2 20","mRNA"
27.94879028,-2.66672137,0.441973724,-6.033664956,1.6e-09,5.14e-08,"XM_003566897.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","phospholipase A1-II 2","mRNA"
21.97391831,2.626009806,0.560927423,4.681550054,2.85e-06,4.09e-05,"XM_003566904.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100842741","mRNA"
105.3903262,-1.236813903,0.427673363,-2.891959172,0.003828477,0.020426143,"XM_003566918.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","lipid phosphate phosphatase 2","mRNA"
103.5344304,-1.750149577,0.521215848,-3.35782111,0.000785594,0.005416615,"XM_003566944.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","aspartic proteinase NANA%2C chloroplast%2C transcript variant X1","mRNA"
46324.43252,1.123202444,0.255690445,4.392821338,1.12e-05,0.000135865,"XM_003566949.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","glutamate synthase 1 [NADH]%2C chloroplastic","mRNA"
18.08510027,-1.721711625,0.540906655,-3.183010613,0.001457523,0.009150198,"XM_003566996.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100823254","mRNA"
28.58462638,-2.427123972,0.745839571,-3.254217216,0.001137053,0.007428162,"XM_003567020.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","pistil-specific extensin-like protein","mRNA"
333.0933268,2.093495378,0.6078148,3.444298131,0.000572544,0.004142218,"XM_003567024.3","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100834304","mRNA"
37.18679676,-1.741123711,0.48089538,-3.620587313,0.000293935,0.002343146,"XM_003567054.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","lysM domain receptor-like kinase 3","mRNA"
42.47284297,1.054530307,0.393170608,2.682118868,0.007315746,0.034802879,"XM_003567063.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","pentatricopeptide repeat-containing protein At2g27800%2C mitochondrial","mRNA"
54.43569933,2.066312105,0.609531142,3.390002516,0.00069892,0.004917549,"XM_003567076.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","glucosidase 2 subunit beta%2C transcript variant X1","mRNA"
316.0867035,-1.367874589,0.305457872,-4.478112092,7.53e-06,9.57e-05,"XM_003567081.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","RING-H2 finger protein ATL74","mRNA"
25.46575283,-1.025775432,0.394638523,-2.599278511,0.009341994,0.042453052,"XM_003567101.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","probable calcium-binding protein CML41","mRNA"
27.506714,3.865008162,1.056779619,3.65734548,0.000254841,0.00207356,"XM_003567135.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","receptor-like serine/threonine-protein kinase SD1-8","mRNA"
32.98903806,1.210412389,0.398111375,3.040386342,0.002362749,0.013681632,"XM_003567138.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","calcium-binding protein PBP1","mRNA"
51.90939777,-1.588449462,0.331870188,-4.786357802,1.7e-06,2.59e-05,"XM_003567141.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","transcription factor bHLH123","mRNA"
113.9874204,-3.011670329,0.697102784,-4.320267252,1.56e-05,0.000181747,"XM_003567149.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","polyphenol oxidase I%2C chloroplastic","mRNA"
16.83201648,-1.51605751,0.583810937,-2.596829579,0.009408859,0.042675586,"XM_003567152.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","ethylene-responsive transcription factor 12","mRNA"
139.8107095,-1.683323903,0.31275316,-5.382276236,7.35e-08,1.62e-06,"XM_003567176.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","probable LRR receptor-like serine/threonine-protein kinase At1g06840%2C transcript variant X2","mRNA"
213.9101985,-3.85645819,0.320327858,-12.03909711,2.21e-33,2.45e-30,"XM_003567202.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","putative respiratory burst oxidase homolog protein H","mRNA"
206.5577694,2.315757563,0.590354862,3.922653497,8.76e-05,0.000826708,"XM_003567210.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","zinc finger protein ZAT11","mRNA"
99.5350212,1.913780662,0.399142329,4.79473241,1.63e-06,2.5e-05,"XM_003567219.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","ABC transporter C family member 3%2C transcript variant X1","mRNA"
40.82711376,-3.370985296,0.740270769,-4.55371931,5.27e-06,7.02e-05,"XM_003567221.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100826535","mRNA"
4.859160828,5.603406453,1.286975809,4.353933005,1.34e-05,0.000159041,"XM_003567227.3","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","small ubiquitin-related modifier 1","mRNA"
146.0472397,4.344544075,0.277735689,15.64272886,3.72e-55,4.54e-51,"XM_003567258.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","RING-H2 finger protein ATL72","mRNA"
9.121994522,-3.148852196,0.932585242,-3.376476547,0.000734206,0.005123185,"XM_003567277.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100845991","mRNA"
11.88031304,-2.186602732,0.703908659,-3.106372828,0.001893978,0.011348341,"XM_003567278.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","chloride channel protein CLC-c","mRNA"
13.80996804,-3.024133248,0.561681204,-5.384074141,7.28e-08,1.6e-06,"XM_003567287.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","probable receptor-like protein kinase At1g11050","mRNA"
316.943345,4.513657738,0.508650407,8.873791654,7.07e-19,1.15e-16,"XM_003567298.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","eukaryotic translation initiation factor 6-2","mRNA"
2.713898519,-5.162351483,1.487554268,-3.470361784,0.000519758,0.003805518,"XM_003567302.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","G-type lectin S-receptor-like serine/threonine-protein kinase At2g19130","mRNA"
1072.371952,-1.113492105,0.26456411,-4.20877988,2.57e-05,0.000281389,"XM_003567304.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","F-box protein At2g32560","mRNA"
2751.289536,-2.560210181,0.202587492,-12.63755304,1.31e-36,2.18e-33,"XM_003567349.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","tubulin beta-4 chain","mRNA"
58.88856654,-2.46490707,0.359787953,-6.85099945,7.33e-12,3.82e-10,"XM_003567355.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","blue copper protein","mRNA"
141.5168771,2.302717938,0.346563093,6.644440759,3.04e-11,1.42e-09,"XM_003567382.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100828986","mRNA"
12.43370971,-3.677459098,0.806619339,-4.559101077,5.14e-06,6.87e-05,"XM_003567387.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","protein RALF-like 33","mRNA"
173.956736,-1.447312721,0.275332026,-5.256608697,1.47e-07,2.99e-06,"XM_003567394.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","probable esterase PIR7A","mRNA"
134.3682276,1.204054563,0.205738859,5.852343931,4.85e-09,1.43e-07,"XM_003567411.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","peptidyl-prolyl cis-trans isomerase","mRNA"
25.74279538,1.454904055,0.555791489,2.617715608,0.008852055,0.04068183,"XM_003567419.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","NAC domain-containing protein 45","mRNA"
319.1828219,-2.048458689,0.46112,-4.442354898,8.9e-06,0.000110695,"XM_003567432.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","transcription factor MYB61","mRNA"
323.0512893,2.114841117,0.581300034,3.63812316,0.000274632,0.002214429,"XM_003567440.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","probable NADPH:quinone oxidoreductase 2","mRNA"
262.0007108,1.357018353,0.426885505,3.17888131,0.001478446,0.009254531,"XM_003567446.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100825814","mRNA"
41.07803612,1.702551705,0.481581241,3.535336426,0.000407256,0.003087579,"XM_003567459.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100831635","mRNA"
147.4078564,2.927046454,0.813205004,3.599395527,0.000318958,0.002510856,"XM_003567461.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","abscisic stress-ripening protein 1","mRNA"
40.81682036,-3.66215897,0.606040107,-6.042766692,1.51e-09,4.89e-08,"XM_003567467.3","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","rho GTPase-activating protein 1","mRNA"
81.33995315,-4.801091492,0.981469592,-4.89173738,9.99e-07,1.64e-05,"XM_003567471.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100836552","mRNA"
885.74779,-1.472104377,0.342876533,-4.293394952,1.76e-05,0.000202309,"XM_003567504.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","ABC transporter B family member 21%2C transcript variant X1","mRNA"
8.541869672,-3.045765581,0.763903508,-3.98710773,6.69e-05,0.000651198,"XM_003567511.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","tetraspanin-6","mRNA"
160.6683687,2.143998482,0.383769475,5.586683204,2.31e-08,5.86e-07,"XM_003567516.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","squamosa promoter-binding-like protein 1%2C transcript variant X1","mRNA"
57.24583638,2.903412824,1.106701032,2.623484337,0.008703545,0.040151985,"XM_003567521.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","rust resistance kinase Lr10%2C transcript variant X1","mRNA"
297.4418822,1.003857658,0.226948785,4.423278398,9.72e-06,0.000119918,"XM_003567523.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","probable protein phosphatase 2C 2%2C transcript variant X1","mRNA"
41.28499472,4.077374123,1.489935546,2.736611079,0.006207563,0.030442297,"XM_003567525.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","rust resistance kinase Lr10%2C transcript variant X3","mRNA"
491.4154734,4.501531751,0.5222032,8.620268408,6.68e-18,9.35e-16,"XM_003567526.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","polygalacturonase At1g48100","mRNA"
191.7397568,-1.495183262,0.302301144,-4.946005967,7.58e-07,1.28e-05,"XM_003567531.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","acyl-CoA-binding domain-containing protein 4%2C transcript variant X1","mRNA"
11.81176564,5.432278594,1.040475578,5.220957329,1.78e-07,3.56e-06,"XM_003567546.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","protein DOG1-like 4","mRNA"
315.2346605,-1.549694752,0.284964157,-5.438209379,5.38e-08,1.24e-06,"XM_003567555.3","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","CDP-diacylglycerol--serine O-phosphatidyltransferase 1","mRNA"
1367.657464,1.083050562,0.2418105,4.478922804,7.5e-06,9.53e-05,"XM_003567557.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex%2C mitochondrial","mRNA"
887.8051905,1.408923664,0.187615397,7.509637727,5.93e-14,4.51e-12,"XM_003567560.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","protein SENESCENCE-ASSOCIATED GENE 21%2C mitochondrial","mRNA"
358.8199842,1.366955193,0.243161658,5.621590186,1.89e-08,4.88e-07,"XM_003567566.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","serine/arginine-rich splicing factor SR30%2C transcript variant X1","mRNA"
511.1100949,-1.139446091,0.447517892,-2.546146447,0.010891948,0.047998639,"XM_003567580.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","peroxidase 1","mRNA"
10644.95583,-1.231568747,0.297801908,-4.135530081,3.54e-05,0.000373879,"XM_003567582.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","S-adenosylmethionine synthase 3","mRNA"
5.094674477,2.702986858,0.848936304,3.183968982,0.001452706,0.00912466,"XM_003567587.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","peroxidase 1","mRNA"
604.5357167,2.849701619,0.509030731,5.598289935,2.16e-08,5.51e-07,"XM_003567588.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","peroxidase 1","mRNA"
545.0372104,1.556544856,0.51825074,3.003459014,0.002669295,0.015196687,"XM_003567589.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","peroxidase 1","mRNA"
20.22041059,3.932764176,0.975677403,4.030803791,5.56e-05,0.000554045,"XM_003567603.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","serine carboxypeptidase-like 26%2C transcript variant X2","mRNA"
90.60523674,1.58877943,0.344548707,4.611189646,4e-06,5.53e-05,"XM_003567634.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","acyltransferase-like protein At1g54570%2C chloroplastic%2C transcript variant X2","mRNA"
402.2056297,1.257323328,0.188775611,6.66041192,2.73e-11,1.28e-09,"XM_003567661.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100843348","mRNA"
8317.262434,1.392436743,0.186706083,7.457907762,8.79e-14,6.54e-12,"XM_003567680.3","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","cinnamoyl-CoA reductase 1","mRNA"
2.890100387,4.688929465,1.54365477,3.037550596,0.002385094,0.013802275,"XM_003567693.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","annexin-like protein RJ4%2C transcript variant X1","mRNA"
76.57736585,-1.705962227,0.347162096,-4.914022137,8.92e-07,1.49e-05,"XM_003567708.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","fimbrin-2","mRNA"
85.01207423,-1.861323001,0.204578696,-9.098322715,9.17e-20,1.73e-17,"XM_003567716.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100834191","mRNA"
38.46641452,1.74736677,0.507132448,3.445582664,0.00056983,0.004125029,"XM_003567721.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","protein argonaute 4B%2C transcript variant X1","mRNA"
786.561702,1.186668958,0.148899972,7.969571381,1.59e-15,1.57e-13,"XM_003567728.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","UDP-glucose 4-epimerase 1","mRNA"
94.79287376,1.090160486,0.354829781,3.072347766,0.002123821,0.012511097,"XM_003567738.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100841025%2C transcript variant X1","mRNA"
96.17644692,1.701826036,0.348134498,4.888415382,1.02e-06,1.67e-05,"XM_003567757.3","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100846706","mRNA"
91.70294548,3.834972934,0.306526996,12.51104464,6.5e-36,9.5e-33,"XM_003567813.3","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","iron-sulfur cluster assembly scaffold protein IscU","mRNA"
63.28023607,1.174425303,0.287970781,4.078279395,4.54e-05,0.000464505,"XM_003567820.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","GTPase ERA1%2C chloroplastic","mRNA"
58.89989001,1.753622831,0.349373678,5.019332997,5.19e-07,9.16e-06,"XM_003567834.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","cold-regulated 413 inner membrane protein 1%2C chloroplastic%2C transcript variant X1","mRNA"
1201.737539,-1.006479839,0.209996411,-4.792843058,1.64e-06,2.52e-05,"XM_003567836.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","mitogen-activated protein kinase 7","mRNA"
102.1439079,1.490790824,0.275213398,5.416854097,6.07e-08,1.37e-06,"XM_003567838.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100844980%2C transcript variant X1","mRNA"
768.0822635,-2.278401758,0.540815603,-4.212899453,2.52e-05,0.000276636,"XM_003567852.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","fasciclin-like arabinogalactan protein 11","mRNA"
93.26271449,-3.79691325,0.460358682,-8.247728125,1.61e-16,1.89e-14,"XM_003567857.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","protein DMP6","mRNA"
560.6814218,-1.118016169,0.16327317,-6.847519233,7.51e-12,3.91e-10,"XM_003567866.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","auxin-responsive protein IAA19","mRNA"
41.93094256,-3.473267127,0.765692157,-4.536114277,5.73e-06,7.55e-05,"XM_003567878.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","aspartic proteinase NANA%2C chloroplast","mRNA"
328.8285016,-4.1778995,0.392653785,-10.64016102,1.94e-26,8.97e-24,"XM_003567880.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","cytochrome b561 and DOMON domain-containing protein At3g61750","mRNA"
209.3951955,-1.393586122,0.290622953,-4.79516882,1.63e-06,2.5e-05,"XM_003567884.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","serine/threonine protein phosphatase 2A 57 kDa regulatory subunit B' kappa isoform","mRNA"
89.211119,2.998489204,0.415546337,7.215775809,5.36e-13,3.51e-11,"XM_003567900.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","non-specific lipid-transfer protein 2","mRNA"
114.9883356,-1.319709406,0.490522953,-2.690413153,0.007136361,0.03408258,"XM_003567903.3","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","non-specific lipid-transfer protein 2","mRNA"
1696.775691,1.337297406,0.206042758,6.490387826,8.56e-11,3.62e-09,"XM_003567908.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","endonuclease 2","mRNA"
46.15993168,-1.896037978,0.463367912,-4.091862924,4.28e-05,0.000441449,"XM_003567927.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","myb-related protein Hv33","mRNA"
34.12871742,2.0943095,0.447502975,4.679990116,2.87e-06,4.11e-05,"XM_003567932.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","probable polygalacturonase At1g80170","mRNA"
26.89919611,2.58686235,0.652276406,3.965899006,7.31e-05,0.000705898,"XM_003567936.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","ABA-inducible protein PHV A1","mRNA"
209.1752051,1.184708071,0.327323369,3.619381272,0.000295308,0.002353067,"XM_003567944.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","probable homogentisate phytyltransferase 2%2C chloroplastic%2C transcript variant X2","mRNA"
154.6506496,2.922575826,0.553383373,5.281285943,1.28e-07,2.63e-06,"XM_003567963.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","probable WRKY transcription factor 48","mRNA"
82.09556274,1.114094513,0.21334096,5.22213134,1.77e-07,3.54e-06,"XM_003567965.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","ras-related protein Rab7","mRNA"
273.1191239,1.143808338,0.195243175,5.858378087,4.67e-09,1.38e-07,"XM_003567981.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","probable starch synthase 4%2C chloroplastic/amyloplastic","mRNA"
1758.236135,1.377976218,0.333893704,4.126990726,3.68e-05,0.000385802,"XM_003567997.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","chaperone protein dnaJ C76%2C chloroplastic","mRNA"
3196.771636,1.255120503,0.256086548,4.901157495,9.53e-07,1.57e-05,"XM_003568004.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","Bowman-Birk type wound-induced proteinase inhibitor WIP1","mRNA"
248.4265294,-1.959184666,0.316723134,-6.185795911,6.18e-10,2.17e-08,"XM_003568019.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","putative leucine-rich repeat receptor-like protein kinase At2g19210","mRNA"
67.05559314,-1.245947577,0.320467474,-3.887906511,0.000101113,0.000935374,"XM_003568023.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","profilin-2","mRNA"
318.2383032,1.851139525,0.725303884,2.552226128,0.010703702,0.047317407,"XM_003568042.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","non-symbiotic hemoglobin","mRNA"
158.8891132,-1.298982922,0.451267462,-2.878521121,0.003995445,0.021157997,"XM_003568049.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100830318","mRNA"
18.90180193,-1.298776094,0.499717344,-2.599021446,0.009348993,0.042474295,"XM_003568054.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100831730","mRNA"
72.5299672,-3.344842831,0.522960653,-6.395974168,1.6e-10,6.28e-09,"XM_003568059.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","O-methyltransferase ZRP4%2C transcript variant X1","mRNA"
771.0253691,-1.200141588,0.130762948,-9.177994288,4.39e-20,8.68e-18,"XM_003568068.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","tubby-like F-box protein 9","mRNA"
74.97072033,2.182600238,0.271330708,8.044059049,8.69e-16,8.95e-14,"XM_003568069.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","aspartic proteinase-like protein 2%2C transcript variant X1","mRNA"
207.7774491,-1.010013791,0.314759393,-3.208844009,0.001332698,0.008471322,"XM_003568075.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","PLASMODESMATA CALLOSE-BINDING PROTEIN 4","mRNA"
77.00922919,1.017432882,0.374840827,2.714306467,0.006641469,0.032151749,"XM_003568103.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","photosystem II reaction center W protein%2C chloroplastic","mRNA"
6.407833842,-2.527546753,0.876696671,-2.883034504,0.003938643,0.020899739,"XM_003568114.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","cyclic nucleotide-gated ion channel 4","mRNA"
630.908967,-1.428707709,0.197316667,-7.240684383,4.46e-13,2.97e-11,"XM_003568117.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","NAD(P)H dehydrogenase (quinone) FQR1","mRNA"
1924.938133,-8.286085917,0.559376978,-14.81306212,1.21e-49,7.35e-46,"XM_003568124.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","peroxidase 1","mRNA"
465.0923745,-7.020499958,0.475270263,-14.77159526,2.23e-49,1.17e-45,"XM_003568125.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","peroxidase 1","mRNA"
6881.508321,-1.412026823,0.105077755,-13.43792346,3.62e-41,1.02e-37,"XM_003568127.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","B2 protein%2C transcript variant X1","mRNA"
379.6009827,-1.205705495,0.398840858,-3.023024025,0.002502624,0.014376606,"XM_003568131.3","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","germin-like protein 8-4","mRNA"
2339.952721,1.559323951,0.257797785,6.048632066,1.46e-09,4.73e-08,"XM_003568150.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","cysteine proteinase inhibitor","mRNA"
23.95764188,-2.200375738,0.805806665,-2.730649714,0.006320962,0.030894777,"XM_003568153.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","cyclin-B1-5","mRNA"
3028.579503,-1.405921005,0.225797891,-6.226457656,4.77e-10,1.71e-08,"XM_003568154.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","tubulin beta-5 chain","mRNA"
418.975047,-2.609755673,0.856496448,-3.047012836,0.002311278,0.013426132,"XM_003568172.3","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","16.9 kDa class I heat shock protein 1","mRNA"
335.8204969,-1.687856455,0.241336145,-6.993798847,2.68e-12,1.54e-10,"XM_003568190.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","probable inactive receptor kinase At5g58300","mRNA"
392.8450212,-1.144009956,0.129146568,-8.858229649,8.13e-19,1.3e-16,"XM_003568191.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","ubiquitin-conjugating enzyme E2-17 kDa%2C transcript variant X3","mRNA"
35.89812935,-3.026016876,0.952960003,-3.175387073,0.001496368,0.009344308,"XM_003568197.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","expansin-A4","mRNA"
425.8475078,1.794002568,0.310384336,5.779939127,7.47e-09,2.11e-07,"XM_003568201.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","alanine--glyoxylate aminotransferase 2 homolog 3%2C mitochondrial","mRNA"
15.00966975,-3.889068992,0.95972908,-4.052257113,5.07e-05,0.000512872,"XM_003568209.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","zinc transporter 9","mRNA"
156.7414475,2.227357837,0.405154082,5.497557445,3.85e-08,9.18e-07,"XM_003568213.3","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","UPF0098 protein CT_736","mRNA"
309.135649,3.629385489,0.679480079,5.341415596,9.22e-08,1.97e-06,"XM_003568215.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","putative glutamine amidotransferase GAT1_2.1","mRNA"
53.64029773,-1.34952806,0.477689981,-2.825112757,0.004726398,0.02434125,"XM_003568239.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100836022","mRNA"
26.56529317,-8.426945461,1.271723637,-6.626396818,3.44e-11,1.58e-09,"XM_003568262.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","laccase-13","mRNA"
3326.306776,1.224138534,0.095382882,12.83394366,1.06e-37,1.93e-34,"XM_003568279.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","delta-1-pyrroline-5-carboxylate synthase 1","mRNA"
34.73430341,-1.876191023,0.49275385,-3.807562383,0.000140343,0.001243527,"XM_003568292.4","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","transcription factor DIVARICATA","mRNA"
